Type,Sex,Race,State,Ethnicity,Age Group,First Year,Last Year,Cause of Death,Year,Deaths,Population,Crude Rate,Age-Adjusted Rate
Suicide,Both Sexes,All Races,California,Both,All Ages,1999,2017,Suicide Firearm,,28419,697202441,4.08,.
Suicide,Both Sexes,All Races,Colorado,Both,All Ages,1999,2017,Suicide Firearm,1999,309,4226018,7.31,7.521737299
Suicide,Both Sexes,All Races,Colorado,Both,All Ages,1999,2017,Suicide Firearm,2000,350,4327788,8.09,8.224737408
Suicide,Both Sexes,All Races,Colorado,Both,All Ages,1999,2017,Suicide Firearm,2001,390,4425687,8.81,9.090858932
Suicide,Both Sexes,All Races,Colorado,Both,All Ages,1999,2017,Suicide Firearm,2002,380,4490406,8.46,8.519190424
Suicide,Both Sexes,All Races,Colorado,Both,All Ages,1999,2017,Suicide Firearm,2003,363,4528732,8.02,8.182060682
Suicide,Both Sexes,All Races,Colorado,Both,All Ages,1999,2017,Suicide Firearm,2004,402,4575013,8.79,8.768327354
Suicide,Both Sexes,All Races,Colorado,Both,All Ages,1999,2017,Suicide Firearm,2005,396,4631888,8.55,8.621541381
Suicide,Both Sexes,All Races,Colorado,Both,All Ages,1999,2017,Suicide Firearm,2006,371,4720423,7.86,7.755993906
Suicide,Both Sexes,All Races,Colorado,Both,All Ages,1999,2017,Suicide Firearm,2007,396,4803868,8.24,8.187662698
Suicide,Both Sexes,All Races,Colorado,Both,All Ages,1999,2017,Suicide Firearm,2008,387,4889730,7.91,7.884834719
Suicide,Both Sexes,All Races,Colorado,Both,All Ages,1999,2017,Suicide Firearm,2009,454,4972195,9.13,9.010002514
Suicide,Both Sexes,All Races,Colorado,Both,All Ages,1999,2017,Suicide Firearm,2010,427,5029325,8.49,8.19251905
Suicide,Both Sexes,All Races,Colorado,Both,All Ages,1999,2017,Suicide Firearm,2011,443,5116411,8.66,8.377676042
Suicide,Both Sexes,All Races,Colorado,Both,All Ages,1999,2017,Suicide Firearm,2012,533,5186330,10.28,9.802963361
Suicide,Both Sexes,All Races,Colorado,Both,All Ages,1999,2017,Suicide Firearm,2013,489,5262556,9.29,9.031588016
Suicide,Both Sexes,All Races,Colorado,Both,All Ages,1999,2017,Suicide Firearm,2014,539,5342311,10.09,9.897040443
Suicide,Both Sexes,All Races,Colorado,Both,All Ages,1999,2017,Suicide Firearm,2015,541,5440445,9.94,9.690747232
Suicide,Both Sexes,All Races,Colorado,Both,All Ages,1999,2017,Suicide Firearm,2016,613,5530105,11.08,10.75494782
Suicide,Both Sexes,All Races,Colorado,Both,All Ages,1999,2017,Suicide Firearm,2017,592,5607154,10.56,10.10126298
Suicide,Both Sexes,All Races,Colorado,Both,All Ages,1999,2017,Suicide Firearm,,8375,93106385,9,.
Suicide,Both Sexes,All Races,Connecticut,Both,All Ages,1999,2017,Suicide Firearm,1999,111,3386401,3.28,3.246308418
Suicide,Both Sexes,All Races,Connecticut,Both,All Ages,1999,2017,Suicide Firearm,2000,113,3411714,3.31,3.218609044
Suicide,Both Sexes,All Races,Connecticut,Both,All Ages,1999,2017,Suicide Firearm,2001,115,3432835,3.35,3.276463168
Suicide,Both Sexes,All Races,Connecticut,Both,All Ages,1999,2017,Suicide Firearm,2002,85,3458749,2.46,2.363600393
Suicide,Both Sexes,All Races,Connecticut,Both,All Ages,1999,2017,Suicide Firearm,2003,89,3484336,2.55,2.420318978
Suicide,Both Sexes,All Races,Connecticut,Both,All Ages,1999,2017,Suicide Firearm,2004,105,3496094,3,2.914307913
Suicide,Both Sexes,All Races,Connecticut,Both,All Ages,1999,2017,Suicide Firearm,2005,112,3506956,3.19,3.030852433
Suicide,Both Sexes,All Races,Connecticut,Both,All Ages,1999,2017,Suicide Firearm,2006,79,3517460,2.25,2.13909262
Suicide,Both Sexes,All Races,Connecticut,Both,All Ages,1999,2017,Suicide Firearm,2007,78,3527270,2.21,2.034460423
Suicide,Both Sexes,All Races,Connecticut,Both,All Ages,1999,2017,Suicide Firearm,2008,109,3545579,3.07,2.853648595
Suicide,Both Sexes,All Races,Connecticut,Both,All Ages,1999,2017,Suicide Firearm,2009,93,3561807,2.61,2.482200775
Suicide,Both Sexes,All Races,Connecticut,Both,All Ages,1999,2017,Suicide Firearm,2010,110,3574114,3.08,2.918688119
Suicide,Both Sexes,All Races,Connecticut,Both,All Ages,1999,2017,Suicide Firearm,2011,111,3591927,3.09,2.847742767
Suicide,Both Sexes,All Races,Connecticut,Both,All Ages,1999,2017,Suicide Firearm,2012,111,3597705,3.09,2.922334152
Suicide,Both Sexes,All Races,Connecticut,Both,All Ages,1999,2017,Suicide Firearm,2013,92,3602470,2.55,2.449519817
Suicide,Both Sexes,All Races,Connecticut,Both,All Ages,1999,2017,Suicide Firearm,2014,125,3600188,3.47,3.107822649
Suicide,Both Sexes,All Races,Connecticut,Both,All Ages,1999,2017,Suicide Firearm,2015,104,3593862,2.89,2.71970059
Suicide,Both Sexes,All Races,Connecticut,Both,All Ages,1999,2017,Suicide Firearm,2016,110,3587685,3.07,2.711934334
Suicide,Both Sexes,All Races,Connecticut,Both,All Ages,1999,2017,Suicide Firearm,2017,109,3588184,3.04,2.773689246
Suicide,Both Sexes,All Races,Connecticut,Both,All Ages,1999,2017,Suicide Firearm,,1961,67065336,2.92,.
Suicide,Both Sexes,All Races,Delaware,Both,All Ages,1999,2017,Suicide Firearm,1999,44,774990,5.68,5.669151411
Suicide,Both Sexes,All Races,Delaware,Both,All Ages,1999,2017,Suicide Firearm,2000,40,786404,5.09,5.086645805
Suicide,Both Sexes,All Races,Delaware,Both,All Ages,1999,2017,Suicide Firearm,2001,53,795699,6.66,6.599474583
Suicide,Both Sexes,All Races,Delaware,Both,All Ages,1999,2017,Suicide Firearm,2002,38,806169,4.71,4.626440322
Suicide,Both Sexes,All Races,Delaware,Both,All Ages,1999,2017,Suicide Firearm,2003,42,818003,5.13,5.052372727
Suicide,Both Sexes,All Races,Delaware,Both,All Ages,1999,2017,Suicide Firearm,2004,45,830803,5.42,5.199790848
Suicide,Both Sexes,All Races,Delaware,Both,All Ages,1999,2017,Suicide Firearm,2005,42,845150,4.97,4.878036392
Suicide,Both Sexes,All Races,Delaware,Both,All Ages,1999,2017,Suicide Firearm,2006,42,859268,4.89,4.674064214
Suicide,Both Sexes,All Races,Delaware,Both,All Ages,1999,2017,Suicide Firearm,2007,46,871749,5.28,5.002776701
Suicide,Both Sexes,All Races,Delaware,Both,All Ages,1999,2017,Suicide Firearm,2008,41,883874,4.64,4.362271214
Suicide,Both Sexes,All Races,Delaware,Both,All Ages,1999,2017,Suicide Firearm,2009,38,891730,4.26,4.318907686
Suicide,Both Sexes,All Races,Delaware,Both,All Ages,1999,2017,Suicide Firearm,2010,43,897936,4.79,4.754653799
Suicide,Both Sexes,All Races,Delaware,Both,All Ages,1999,2017,Suicide Firearm,2011,46,907884,5.07,4.643022379
Suicide,Both Sexes,All Races,Delaware,Both,All Ages,1999,2017,Suicide Firearm,2012,46,916868,5.02,4.857977976
Suicide,Both Sexes,All Races,Delaware,Both,All Ages,1999,2017,Suicide Firearm,2013,60,925114,6.49,5.943368764
Suicide,Both Sexes,All Races,Delaware,Both,All Ages,1999,2017,Suicide Firearm,2014,59,934805,6.31,5.951660966
Suicide,Both Sexes,All Races,Delaware,Both,All Ages,1999,2017,Suicide Firearm,2015,55,944107,5.83,5.507863273
Suicide,Both Sexes,All Races,Delaware,Both,All Ages,1999,2017,Suicide Firearm,2016,65,952698,6.82,5.874424124
Suicide,Both Sexes,All Races,Delaware,Both,All Ages,1999,2017,Suicide Firearm,2017,50,961939,5.2,4.954855087
Suicide,Both Sexes,All Races,Delaware,Both,All Ages,1999,2017,Suicide Firearm,,895,16605190,5.39,.
Suicide,Both Sexes,All Races,District of Columbia,Both,All Ages,1999,2017,Suicide Firearm,1999,13,570220,2.28,2.199350912
Suicide,Both Sexes,All Races,District of Columbia,Both,All Ages,1999,2017,Suicide Firearm,2000,P,571723,.,.
Suicide,Both Sexes,All Races,District of Columbia,Both,All Ages,1999,2017,Suicide Firearm,2001,21,574504,3.66,3.195149411
Suicide,Both Sexes,All Races,District of Columbia,Both,All Ages,1999,2017,Suicide Firearm,2002,13,573158,2.27,2.135628409
Suicide,Both Sexes,All Races,District of Columbia,Both,All Ages,1999,2017,Suicide Firearm,2003,10,568502,1.76,1.473360819
Suicide,Both Sexes,All Races,District of Columbia,Both,All Ages,1999,2017,Suicide Firearm,2004,P,567754,.,.
Suicide,Both Sexes,All Races,District of Columbia,Both,All Ages,1999,2017,Suicide Firearm,2005,10,567136,1.76,1.572128024
Suicide,Both Sexes,All Races,District of Columbia,Both,All Ages,1999,2017,Suicide Firearm,2006,10,570681,1.75,1.617384581
Suicide,Both Sexes,All Races,District of Columbia,Both,All Ages,1999,2017,Suicide Firearm,2007,10,574404,1.74,1.748347628
Suicide,Both Sexes,All Races,District of Columbia,Both,All Ages,1999,2017,Suicide Firearm,2008,12,580236,2.07,1.937476297
Suicide,Both Sexes,All Races,District of Columbia,Both,All Ages,1999,2017,Suicide Firearm,2009,P,592228,.,.
Suicide,Both Sexes,All Races,District of Columbia,Both,All Ages,1999,2017,Suicide Firearm,2010,13,601766,2.16,2.198406241
Suicide,Both Sexes,All Races,District of Columbia,Both,All Ages,1999,2017,Suicide Firearm,2011,P,620336,.,.
Suicide,Both Sexes,All Races,District of Columbia,Both,All Ages,1999,2017,Suicide Firearm,2012,10,635630,1.57,1.574638844
Suicide,Both Sexes,All Races,District of Columbia,Both,All Ages,1999,2017,Suicide Firearm,2013,P,650114,.,.
Suicide,Both Sexes,All Races,District of Columbia,Both,All Ages,1999,2017,Suicide Firearm,2014,14,660797,2.12,1.964940993
Suicide,Both Sexes,All Races,District of Columbia,Both,All Ages,1999,2017,Suicide Firearm,2015,11,672736,1.64,1.46692838
Suicide,Both Sexes,All Races,District of Columbia,Both,All Ages,1999,2017,Suicide Firearm,2016,P,684336,.,.
Suicide,Both Sexes,All Races,District of Columbia,Both,All Ages,1999,2017,Suicide Firearm,2017,P,693972,.,.
Suicide,Both Sexes,All Races,District of Columbia,Both,All Ages,1999,2017,Suicide Firearm,,190,11530233,1.65,.
Suicide,Both Sexes,All Races,Florida,Both,All Ages,1999,2017,Suicide Firearm,1999,1136,15759421,7.21,6.739135128
Suicide,Both Sexes,All Races,Florida,Both,All Ages,1999,2017,Suicide Firearm,2000,1186,16047246,7.39,6.848521687
Suicide,Both Sexes,All Races,Florida,Both,All Ages,1999,2017,Suicide Firearm,2001,1197,16356966,7.32,6.740433529
Suicide,Both Sexes,All Races,Florida,Both,All Ages,1999,2017,Suicide Firearm,2002,1205,16689370,7.22,6.687910744
Suicide,Both Sexes,All Races,Florida,Both,All Ages,1999,2017,Suicide Firearm,2003,1242,17004085,7.3,6.747736578
Suicide,Both Sexes,All Races,Florida,Both,All Ages,1999,2017,Suicide Firearm,2004,1197,17415318,6.87,6.339930412
Suicide,Both Sexes,All Races,Florida,Both,All Ages,1999,2017,Suicide Firearm,2005,1163,17842038,6.52,5.958745805
Suicide,Both Sexes,All Races,Florida,Both,All Ages,1999,2017,Suicide Firearm,2006,1227,18166990,6.75,6.139051317
Suicide,Both Sexes,All Races,Florida,Both,All Ages,1999,2017,Suicide Firearm,2007,1284,18367842,6.99,6.38097306
Suicide,Both Sexes,All Races,Florida,Both,All Ages,1999,2017,Suicide Firearm,2008,1397,18527305,7.54,6.842797431
Suicide,Both Sexes,All Races,Florida,Both,All Ages,1999,2017,Suicide Firearm,2009,1472,18652644,7.89,7.153560441
Suicide,Both Sexes,All Races,Florida,Both,All Ages,1999,2017,Suicide Firearm,2010,1454,18804594,7.73,6.881189332
Suicide,Both Sexes,All Races,Florida,Both,All Ages,1999,2017,Suicide Firearm,2011,1490,19097369,7.8,6.976244999
Suicide,Both Sexes,All Races,Florida,Both,All Ages,1999,2017,Suicide Firearm,2012,1550,19341327,8.01,7.101271438
Suicide,Both Sexes,All Races,Florida,Both,All Ages,1999,2017,Suicide Firearm,2013,1566,19584927,8,7.07816477
Suicide,Both Sexes,All Races,Florida,Both,All Ages,1999,2017,Suicide Firearm,2014,1538,19897747,7.73,6.795289636
Suicide,Both Sexes,All Races,Florida,Both,All Ages,1999,2017,Suicide Firearm,2015,1630,20268567,8.04,7.034212963
Suicide,Both Sexes,All Races,Florida,Both,All Ages,1999,2017,Suicide Firearm,2016,1672,20656589,8.09,7.083316199
Suicide,Both Sexes,All Races,Florida,Both,All Ages,1999,2017,Suicide Firearm,2017,1723,20984400,8.21,7.151187097
Suicide,Both Sexes,All Races,Florida,Both,All Ages,1999,2017,Suicide Firearm,,26329,349464745,7.53,.
Suicide,Both Sexes,All Races,Georgia,Both,All Ages,1999,2017,Suicide Firearm,1999,628,8045966,7.81,8.09080591
Suicide,Both Sexes,All Races,Georgia,Both,All Ages,1999,2017,Suicide Firearm,2000,588,8230053,7.14,7.465689335
Suicide,Both Sexes,All Races,Georgia,Both,All Ages,1999,2017,Suicide Firearm,2001,626,8377038,7.47,7.760642836
Suicide,Both Sexes,All Races,Georgia,Both,All Ages,1999,2017,Suicide Firearm,2002,614,8508256,7.22,7.578536348
Suicide,Both Sexes,All Races,Georgia,Both,All Ages,1999,2017,Suicide Firearm,2003,656,8622793,7.61,7.978755614
Suicide,Both Sexes,All Races,Georgia,Both,All Ages,1999,2017,Suicide Firearm,2004,605,8769252,6.9,7.157991196
Suicide,Both Sexes,All Races,Georgia,Both,All Ages,1999,2017,Suicide Firearm,2005,590,8925922,6.61,6.884733365
Suicide,Both Sexes,All Races,Georgia,Both,All Ages,1999,2017,Suicide Firearm,2006,600,9155813,6.55,6.746919119
Suicide,Both Sexes,All Races,Georgia,Both,All Ages,1999,2017,Suicide Firearm,2007,641,9349988,6.86,7.081368365
Suicide,Both Sexes,All Races,Georgia,Both,All Ages,1999,2017,Suicide Firearm,2008,616,9504843,6.48,6.558594311
Suicide,Both Sexes,All Races,Georgia,Both,All Ages,1999,2017,Suicide Firearm,2009,743,9620846,7.72,7.852577416
Suicide,Both Sexes,All Races,Georgia,Both,All Ages,1999,2017,Suicide Firearm,2010,718,9688690,7.41,7.449581214
Suicide,Both Sexes,All Races,Georgia,Both,All Ages,1999,2017,Suicide Firearm,2011,742,9810595,7.56,7.530179543
Suicide,Both Sexes,All Races,Georgia,Both,All Ages,1999,2017,Suicide Firearm,2012,750,9911171,7.57,7.472078255
Suicide,Both Sexes,All Races,Georgia,Both,All Ages,1999,2017,Suicide Firearm,2013,747,9981773,7.48,7.389343656
Suicide,Both Sexes,All Races,Georgia,Both,All Ages,1999,2017,Suicide Firearm,2014,841,10083850,8.34,8.213147352
Suicide,Both Sexes,All Races,Georgia,Both,All Ages,1999,2017,Suicide Firearm,2015,823,10199533,8.07,7.94335919
Suicide,Both Sexes,All Races,Georgia,Both,All Ages,1999,2017,Suicide Firearm,2016,871,10313620,8.45,8.0868394
Suicide,Both Sexes,All Races,Georgia,Both,All Ages,1999,2017,Suicide Firearm,2017,908,10429379,8.71,8.483231459
Suicide,Both Sexes,All Races,Georgia,Both,All Ages,1999,2017,Suicide Firearm,,13307,177529381,7.5,.
Suicide,Both Sexes,All Races,Hawaii,Both,All Ages,1999,2017,Suicide Firearm,1999,23,1210300,1.9,1.883977118
Suicide,Both Sexes,All Races,Hawaii,Both,All Ages,1999,2017,Suicide Firearm,2000,37,1211479,3.05,2.973581401
Suicide,Both Sexes,All Races,Hawaii,Both,All Ages,1999,2017,Suicide Firearm,2001,31,1225948,2.53,2.443806383
Suicide,Both Sexes,All Races,Hawaii,Both,All Ages,1999,2017,Suicide Firearm,2002,21,1239613,1.69,1.585840392
Suicide,Both Sexes,All Races,Hawaii,Both,All Ages,1999,2017,Suicide Firearm,2003,24,1251154,1.92,1.854553434
Suicide,Both Sexes,All Races,Hawaii,Both,All Ages,1999,2017,Suicide Firearm,2004,31,1273569,2.43,2.292674142
Suicide,Both Sexes,All Races,Hawaii,Both,All Ages,1999,2017,Suicide Firearm,2005,22,1292729,1.7,1.648105747
Suicide,Both Sexes,All Races,Hawaii,Both,All Ages,1999,2017,Suicide Firearm,2006,21,1309731,1.6,1.510122126
Suicide,Both Sexes,All Races,Hawaii,Both,All Ages,1999,2017,Suicide Firearm,2007,27,1315675,2.05,1.748952883
Suicide,Both Sexes,All Races,Hawaii,Both,All Ages,1999,2017,Suicide Firearm,2008,28,1332213,2.1,2.025478791
Suicide,Both Sexes,All Races,Hawaii,Both,All Ages,1999,2017,Suicide Firearm,2009,36,1346717,2.67,2.539327508
Suicide,Both Sexes,All Races,Hawaii,Both,All Ages,1999,2017,Suicide Firearm,2010,37,1360301,2.72,2.557174938
Suicide,Both Sexes,All Races,Hawaii,Both,All Ages,1999,2017,Suicide Firearm,2011,42,1378323,3.05,2.949512417
Suicide,Both Sexes,All Races,Hawaii,Both,All Ages,1999,2017,Suicide Firearm,2012,43,1392772,3.09,2.781187226
Suicide,Both Sexes,All Races,Hawaii,Both,All Ages,1999,2017,Suicide Firearm,2013,28,1408038,1.99,1.844403879
Suicide,Both Sexes,All Races,Hawaii,Both,All Ages,1999,2017,Suicide Firearm,2014,33,1417710,2.33,2.16581145
Suicide,Both Sexes,All Races,Hawaii,Both,All Ages,1999,2017,Suicide Firearm,2015,44,1426320,3.08,2.771509004
Suicide,Both Sexes,All Races,Hawaii,Both,All Ages,1999,2017,Suicide Firearm,2016,37,1428683,2.59,2.423073979
Suicide,Both Sexes,All Races,Hawaii,Both,All Ages,1999,2017,Suicide Firearm,2017,30,1427538,2.1,1.82332599
Suicide,Both Sexes,All Races,Hawaii,Both,All Ages,1999,2017,Suicide Firearm,,595,25248813,2.36,.
Suicide,Both Sexes,All Races,Idaho,Both,All Ages,1999,2017,Suicide Firearm,1999,125,1275675,9.8,10.29113796
Suicide,Both Sexes,All Races,Idaho,Both,All Ages,1999,2017,Suicide Firearm,2000,107,1299474,8.23,8.5780688
Suicide,Both Sexes,All Races,Idaho,Both,All Ages,1999,2017,Suicide Firearm,2001,136,1319962,10.3,10.56385808
Suicide,Both Sexes,All Races,Idaho,Both,All Ages,1999,2017,Suicide Firearm,2002,137,1340372,10.22,10.53448732
Suicide,Both Sexes,All Races,Idaho,Both,All Ages,1999,2017,Suicide Firearm,2003,137,1363380,10.05,10.35096843
Suicide,Both Sexes,All Races,Idaho,Both,All Ages,1999,2017,Suicide Firearm,2004,151,1391802,10.85,11.13395475
Suicide,Both Sexes,All Races,Idaho,Both,All Ages,1999,2017,Suicide Firearm,2005,160,1428241,11.2,11.52040137
Suicide,Both Sexes,All Races,Idaho,Both,All Ages,1999,2017,Suicide Firearm,2006,145,1468669,9.87,10.29365353
Suicide,Both Sexes,All Races,Idaho,Both,All Ages,1999,2017,Suicide Firearm,2007,147,1505105,9.77,10.01030917
Suicide,Both Sexes,All Races,Idaho,Both,All Ages,1999,2017,Suicide Firearm,2008,149,1534320,9.71,9.680229076
Suicide,Both Sexes,All Races,Idaho,Both,All Ages,1999,2017,Suicide Firearm,2009,176,1554439,11.32,11.58497712
Suicide,Both Sexes,All Races,Idaho,Both,All Ages,1999,2017,Suicide Firearm,2010,182,1567650,11.61,11.652716
Suicide,Both Sexes,All Races,Idaho,Both,All Ages,1999,2017,Suicide Firearm,2011,167,1583180,10.55,10.77763217
Suicide,Both Sexes,All Races,Idaho,Both,All Ages,1999,2017,Suicide Firearm,2012,176,1594673,11.04,11.15126654
Suicide,Both Sexes,All Races,Idaho,Both,All Ages,1999,2017,Suicide Firearm,2013,200,1610187,12.42,12.39082348
Suicide,Both Sexes,All Races,Idaho,Both,All Ages,1999,2017,Suicide Firearm,2014,182,1630391,11.16,11.12317527
Suicide,Both Sexes,All Races,Idaho,Both,All Ages,1999,2017,Suicide Firearm,2015,215,1649324,13.04,12.97858051
Suicide,Both Sexes,All Races,Idaho,Both,All Ages,1999,2017,Suicide Firearm,2016,215,1680026,12.8,12.81166332
Suicide,Both Sexes,All Races,Idaho,Both,All Ages,1999,2017,Suicide Firearm,2017,244,1716943,14.21,14.18167545
Suicide,Both Sexes,All Races,Idaho,Both,All Ages,1999,2017,Suicide Firearm,,3151,28513813,11.05,.
Suicide,Both Sexes,All Races,Illinois,Both,All Ages,1999,2017,Suicide Firearm,1999,481,12359023,3.89,3.934916604
Suicide,Both Sexes,All Races,Illinois,Both,All Ages,1999,2017,Suicide Firearm,2000,431,12437888,3.47,3.487170143
Suicide,Both Sexes,All Races,Illinois,Both,All Ages,1999,2017,Suicide Firearm,2001,505,12488445,4.04,4.07513065
Suicide,Both Sexes,All Races,Illinois,Both,All Ages,1999,2017,Suicide Firearm,2002,466,12525556,3.72,3.725759044
Suicide,Both Sexes,All Races,Illinois,Both,All Ages,1999,2017,Suicide Firearm,2003,404,12556006,3.22,3.220150766
Suicide,Both Sexes,All Races,Illinois,Both,All Ages,1999,2017,Suicide Firearm,2004,387,12589773,3.07,3.047098284
Suicide,Both Sexes,All Races,Illinois,Both,All Ages,1999,2017,Suicide Firearm,2005,424,12609903,3.36,3.355662707
Suicide,Both Sexes,All Races,Illinois,Both,All Ages,1999,2017,Suicide Firearm,2006,372,12643955,2.94,2.916061721
Suicide,Both Sexes,All Races,Illinois,Both,All Ages,1999,2017,Suicide Firearm,2007,423,12695866,3.33,3.296181278
Suicide,Both Sexes,All Races,Illinois,Both,All Ages,1999,2017,Suicide Firearm,2008,438,12747038,3.44,3.379223332
Suicide,Both Sexes,All Races,Illinois,Both,All Ages,1999,2017,Suicide Firearm,2009,402,12796778,3.14,3.052200717
Suicide,Both Sexes,All Races,Illinois,Both,All Ages,1999,2017,Suicide Firearm,2010,442,12831565,3.44,3.343051995
Suicide,Both Sexes,All Races,Illinois,Both,All Ages,1999,2017,Suicide Firearm,2011,461,12862298,3.58,3.442330864
